student_name,grade,class,school,district,scale_code,scale_name,domain,language,window,2YO_attempted,2YO_correct,2YO_cutoff,2YO_passed,3YO_attempted,3YO_correct,3YO_cutoff,3YO_passed,4YO_attempted,4YO_correct,4YO_cutoff,4YO_passed,KG_attempted,KG_correct,KG_cutoff,KG_passed,learning_zone
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LAN7a,Word Categories,Language,English,Spring 2026,6,4,4,PASS,6,2,4,FAIL,7,3,5,FAIL,9,5,7,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LAN7b,Shared Characteristics,Language,English,Spring 2026,6,5,4,PASS,6,4,4,PASS,6,2,4,FAIL,6,0,4,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT1a,Rhyme Syllable,Literacy,English,Fall 2025,,,,,5,4,3,PASS,5,0,3,FAIL,4,1,2,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT1a,Rhyme Syllable,Literacy,English,Spring 2026,,,,,6,5,4,PASS,6,3,4,FAIL,6,1,4,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT1b,Blending Adding,Literacy,English,Fall 2025,,,,,,,,,5,3,3,PASS,7,1,5,FAIL,Kindergarten Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT1b,Blending Adding,Literacy,English,Spring 2026,,,,,,,,,7,6,5,PASS,6,1,4,FAIL,Kindergarten Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT1c,Alliteration Segmenting,Literacy,English,Fall 2025,,,,,6,1,4,FAIL,6,2,4,FAIL,6,0,4,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT1d,Encoding Decoding,Literacy,English,Fall 2025,,,,,,,,,,,,,12,2,10,FAIL,Kindergarten Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT2,Concepts Of Print,Literacy,English,Fall 2025,,,,,7,4,5,FAIL,7,5,5,PASS,5,1,3,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT2,Concepts Of Print,Literacy,English,Spring 2026,,,,,7,1,5,FAIL,7,4,5,FAIL,5,1,3,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT3a,Letter Names,Literacy,English,Fall 2025,,,,,6,1,4,FAIL,6,3,4,FAIL,6,0,4,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT3bi,Consonant Sounds,Literacy,English,Fall 2025,,,,,,,,,8,2,6,FAIL,8,2,6,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT3bi,Consonant Sounds,Literacy,English,Spring 2026,,,,,,,,,8,1,6,FAIL,8,1,6,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT3bii,Vowel Sounds,Literacy,English,Fall 2025,,,,,,,,,8,3,6,FAIL,7,2,5,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT4,Retelling,Literacy,English,Fall 2025,,,,,4,1,2,FAIL,6,2,4,FAIL,4,1,2,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,LIT5,Answer Questions,Literacy,English,Fall 2025,4,2,2,PASS,4,2,2,PASS,4,1,2,FAIL,4,0,2,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT10,Position Of Objects In Space,Math,English,Fall 2025,,,,,6,2,4,FAIL,6,3,4,FAIL,5,2,3,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT10,Position Of Objects In Space,Math,English,Spring 2026,,,,,6,3,4,FAIL,6,3,4,FAIL,5,4,3,PASS,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT2,Subitizing,Math,English,Spring 2026,,,,,4,3,2,PASS,6,1,4,FAIL,6,2,4,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT3,Count1 By1,Math,English,Fall 2025,6,1,4,FAIL,6,0,4,FAIL,6,1,4,FAIL,3,0,1,FAIL,2YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT3,Count1 By1,Math,English,Spring 2026,6,1,4,FAIL,6,0,4,FAIL,6,1,4,FAIL,6,0,4,FAIL,2YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT4,More Or Less,Math,English,Fall 2025,6,5,4,PASS,8,4,6,FAIL,7,1,5,FAIL,7,3,5,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT5,Numerals,Math,English,Fall 2025,,,,,6,3,4,FAIL,6,1,4,FAIL,6,1,4,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT5,Numerals,Math,English,Spring 2026,,,,,7,2,5,FAIL,6,2,4,FAIL,6,1,4,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT6a,Add,Math,English,Fall 2025,,,,,,,,,9,2,7,FAIL,9,0,7,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT6b,Subtract,Math,English,Fall 2025,,,,,,,,,8,1,6,FAIL,11,1,9,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT6b,Subtract,Math,English,Spring 2026,,,,,,,,,8,2,6,FAIL,11,1,9,FAIL,4YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT7,Patterns,Math,English,Fall 2025,,,,,4,1,2,FAIL,5,0,3,FAIL,4,0,2,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT7,Patterns,Math,English,Spring 2026,,,,,4,1,2,FAIL,5,1,3,FAIL,4,0,2,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT8,Measurement,Math,English,Fall 2025,,,,,6,2,4,FAIL,2,0,1,FAIL,,,,,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT8,Measurement,Math,English,Spring 2026,,,,,6,3,4,FAIL,8,2,6,FAIL,6,0,4,FAIL,3YO Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT9,Shapes,Math,English,Fall 2025,5,5,3,PASS,5,4,3,PASS,5,3,3,PASS,5,4,3,PASS,Kindergarten Skills
Bethany Pedersen,Pre-K 3,Ms. King's Pre-K 3,Willowbrook Elementary School,Brookside Central School District,MAT9,Shapes,Math,English,Spring 2026,5,4,3,PASS,5,2,3,FAIL,5,1,3,FAIL,5,1,3,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,ATL5a,Hearts And Stars,Executive Function,English,Spring 2026,12,11,10,PASS,12,11,10,PASS,12,8,10,FAIL,,,,,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,ATL5b,Day And Night,Executive Function,English,Spring 2026,12,9,10,FAIL,12,7,10,FAIL,,,,,,,,,2YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,ATL8,Reverse Order Sequence,Executive Function,English,Spring 2026,9,4,7,FAIL,6,1,4,FAIL,,,,,,,,,2YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,ATL9,Dimensional Card Sort,Executive Function,English,Spring 2026,6,5,4,PASS,11,11,9,PASS,5,2,3,FAIL,10,6,8,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LAN6,Vocabulary,Language,English,Spring 2026,8,8,6,PASS,8,8,6,PASS,8,7,6,PASS,12,9,10,FAIL,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LAN7a,Word Categories,Language,English,Spring 2026,6,3,4,FAIL,6,5,4,PASS,7,4,5,FAIL,9,5,7,FAIL,2YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LAN7b,Shared Characteristics,Language,English,Spring 2026,6,4,4,PASS,6,3,4,FAIL,6,4,4,PASS,6,2,4,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1a,Rhyme Syllable,Literacy,English,Fall 2025,,,,,5,3,3,PASS,5,3,3,PASS,4,0,2,FAIL,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1a,Rhyme Syllable,Literacy,English,Spring 2026,,,,,6,3,4,FAIL,6,1,4,FAIL,6,1,4,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1b,Blending Adding,Literacy,English,Fall 2025,,,,,,,,,5,3,3,PASS,7,3,5,FAIL,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1b,Blending Adding,Literacy,English,Spring 2026,,,,,,,,,7,3,5,FAIL,6,1,4,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1c,Alliteration Segmenting,Literacy,English,Fall 2025,,,,,6,6,4,PASS,6,5,4,PASS,6,4,4,PASS,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1c,Alliteration Segmenting,Literacy,English,Spring 2026,,,,,6,1,4,FAIL,6,1,4,FAIL,8,1,6,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1d,Codificacion Decodificacion,Literacy,Spanish,Fall 2025,,,,,,,,,,,,,12,7,10,FAIL,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1d,Encoding Decoding,Literacy,English,Fall 2025,,,,,,,,,,,,,12,5,10,FAIL,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT1d,Encoding Decoding,Literacy,English,Spring 2026,,,,,,,,,,,,,21,17,19,FAIL,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT2,Concepts Of Print,Literacy,English,Fall 2025,,,,,7,3,5,FAIL,7,4,5,FAIL,5,1,3,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT2,Concepts Of Print,Literacy,English,Spring 2026,,,,,7,2,5,FAIL,7,1,5,FAIL,5,0,3,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT3a,Letter Names,Literacy,English,Fall 2025,,,,,6,0,4,FAIL,6,3,4,FAIL,6,1,4,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT3a,Letter Names,Literacy,English,Spring 2026,,,,,6,2,4,FAIL,6,2,4,FAIL,6,1,4,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT3b,Sonidos De Letras,Literacy,Spanish,Fall 2025,,,,,6,2,4,FAIL,6,0,4,FAIL,6,2,4,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT3bi,Consonant Sounds,Literacy,English,Spring 2026,,,,,,,,,8,2,6,FAIL,8,0,6,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT3bii,Vowel Sounds,Literacy,English,Fall 2025,,,,,,,,,8,2,6,FAIL,7,1,5,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT3bii,Vowel Sounds,Literacy,English,Spring 2026,,,,,,,,,8,1,6,FAIL,7,2,5,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT4,Recontar Historias,Literacy,Spanish,Fall 2025,,,,,4,0,2,FAIL,6,3,4,FAIL,4,1,2,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT4,Retelling,Literacy,English,Spring 2026,,,,,6,3,4,FAIL,4,2,2,PASS,4,0,2,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT5,Answer Questions,Literacy,English,Fall 2025,4,1,2,FAIL,4,2,2,PASS,2,0,1,FAIL,2,1,1,PASS,2YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,LIT5,Answer Questions,Literacy,English,Spring 2026,6,5,4,PASS,6,5,4,PASS,6,5,4,PASS,8,8,6,PASS,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT10,Posicion Objetos Espacio,Math,Spanish,Fall 2025,,,,,6,5,4,PASS,6,4,4,PASS,5,2,3,FAIL,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT10,Position Of Objects In Space,Math,English,Spring 2026,,,,,6,3,4,FAIL,6,1,4,FAIL,5,3,3,PASS,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT2,Subitizar,Math,Spanish,Fall 2025,,,,,4,3,2,PASS,6,1,4,FAIL,5,2,3,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT2,Subitizing,Math,English,Spring 2026,,,,,4,3,2,PASS,6,0,4,FAIL,6,1,4,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT3,Contar1a1,Math,Spanish,Fall 2025,6,5,4,PASS,6,4,4,PASS,6,1,4,FAIL,6,0,4,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT3,Count1 By1,Math,English,Spring 2026,6,4,4,PASS,6,2,4,FAIL,6,0,4,FAIL,6,1,4,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT4,Mas O Menos,Math,Spanish,Fall 2025,6,3,4,FAIL,8,5,6,FAIL,7,2,5,FAIL,7,4,5,FAIL,2YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT4,More Or Less,Math,English,Spring 2026,6,3,4,FAIL,8,3,6,FAIL,6,2,4,FAIL,6,1,4,FAIL,2YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT5,Numerales,Math,Spanish,Fall 2025,,,,,6,3,4,FAIL,6,2,4,FAIL,6,3,4,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT5,Numerals,Math,English,Spring 2026,,,,,7,6,5,PASS,6,2,4,FAIL,6,2,4,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT6a,Sumar,Math,Spanish,Fall 2025,,,,,,,,,9,0,7,FAIL,9,1,7,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT6a,Add,Math,English,Spring 2026,,,,,,,,,8,1,6,FAIL,9,1,7,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT6b,Subtract,Math,English,Spring 2026,,,,,,,,,8,2,6,FAIL,11,4,9,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT7,Patrones,Math,Spanish,Fall 2025,,,,,4,2,2,PASS,5,3,3,PASS,4,0,2,FAIL,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT7,Patterns,Math,English,Spring 2026,,,,,4,4,2,PASS,5,4,3,PASS,3,1,1,PASS,Kindergarten Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT8,Medir,Math,Spanish,Fall 2025,,,,,6,6,4,PASS,8,5,6,FAIL,6,3,4,FAIL,4YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT8,Measurement,Math,English,Spring 2026,,,,,6,3,4,FAIL,8,4,6,FAIL,6,4,4,PASS,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT9,Figuras,Math,Spanish,Fall 2025,5,5,3,PASS,5,2,3,FAIL,5,0,3,FAIL,5,1,3,FAIL,3YO Skills
Betty Chukwu,Pre-K 4,Mr. Anderson's Pre-K 4,Silver Creek Early Childhood Center,Pinecrest Regional School District,MAT9,Shapes,Math,English,Spring 2026,5,4,3,PASS,5,1,3,FAIL,5,0,3,FAIL,5,1,3,FAIL,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,ATL5a,Corazon Estrella,Executive Function,Spanish,Spring 2026,12,7,10,FAIL,12,7,10,FAIL,12,4,10,FAIL,,,,,2YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,ATL5b,Dia Noche,Executive Function,Spanish,Spring 2026,12,10,10,PASS,12,7,10,FAIL,,,,,,,,,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,ATL8,Secuencia Inversa,Executive Function,Spanish,Fall 2025,9,8,7,PASS,9,2,7,FAIL,,,,,,,,,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,ATL9,Pensamiento Flexible,Executive Function,Spanish,Spring 2026,6,4,4,PASS,6,5,4,PASS,,,,,,,,,4YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LAN6,Vocabulario,Language,Spanish,Spring 2026,8,8,6,PASS,8,8,6,PASS,8,8,6,PASS,8,7,6,PASS,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LAN7a,Categorias De Palabras,Language,Spanish,Spring 2026,6,1,4,FAIL,5,0,3,FAIL,7,1,5,FAIL,5,2,3,FAIL,2YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LAN7b,Caracteristicas Compartidas,Language,Spanish,Spring 2026,6,3,4,FAIL,6,2,4,FAIL,6,4,4,PASS,6,3,4,FAIL,2YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT1a,Silabas,Literacy,Spanish,Fall 2025,,,,,6,1,4,FAIL,6,5,4,PASS,6,1,4,FAIL,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT1a,Silabas,Literacy,Spanish,Spring 2026,,,,,6,2,4,FAIL,6,5,4,PASS,6,0,4,FAIL,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT1b,Fonemas,Literacy,Spanish,Fall 2025,,,,,,,,,6,3,4,FAIL,6,3,4,FAIL,4YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT1b,Fonemas,Literacy,Spanish,Spring 2026,,,,,,,,,7,2,5,FAIL,7,3,5,FAIL,4YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT1c,Aliteracion,Literacy,Spanish,Fall 2025,,,,,6,2,4,FAIL,6,0,4,FAIL,6,3,4,FAIL,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT1c,Aliteracion,Literacy,Spanish,Spring 2026,,,,,6,2,4,FAIL,6,0,4,FAIL,6,2,4,FAIL,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT1d,Codificacion Decodificacion,Literacy,Spanish,Fall 2025,,,,,,,,,,,,,12,4,10,FAIL,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT2,Concocimiento De Lo Impreso,Literacy,Spanish,Fall 2025,,,,,7,4,5,FAIL,7,7,5,PASS,5,3,3,PASS,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT2,Concocimiento De Lo Impreso,Literacy,Spanish,Spring 2026,,,,,7,7,5,PASS,7,7,5,PASS,5,3,3,PASS,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT3a,Nombres De Letras,Literacy,Spanish,Fall 2025,,,,,6,5,4,PASS,6,1,4,FAIL,6,0,4,FAIL,4YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT3a,Nombres De Letras,Literacy,Spanish,Spring 2026,,,,,6,6,4,PASS,6,5,4,PASS,6,0,4,FAIL,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT3b,Sonidos De Letras,Literacy,Spanish,Fall 2025,,,,,6,2,4,FAIL,6,2,4,FAIL,6,3,4,FAIL,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT3b,Sonidos De Letras,Literacy,Spanish,Spring 2026,,,,,6,5,4,PASS,6,4,4,PASS,6,2,4,FAIL,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT4,Recontar Historias,Literacy,Spanish,Fall 2025,,,,,4,0,2,FAIL,6,3,4,FAIL,4,1,2,FAIL,3YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,LIT5,Responder Preguntas,Literacy,Spanish,Fall 2025,4,3,2,PASS,4,3,2,PASS,4,2,2,PASS,4,4,2,PASS,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,MAT10,Posicion Objetos Espacio,Math,Spanish,Fall 2025,,,,,6,5,4,PASS,6,4,4,PASS,5,3,3,PASS,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,MAT10,Posicion Objetos Espacio,Math,Spanish,Spring 2026,,,,,6,6,4,PASS,6,4,4,PASS,5,3,3,PASS,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,MAT2,Subitizar,Math,Spanish,Fall 2025,,,,,4,2,2,PASS,6,4,4,PASS,5,2,3,FAIL,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,MAT2,Subitizar,Math,Spanish,Spring 2026,,,,,4,4,2,PASS,6,5,4,PASS,6,2,4,FAIL,Kindergarten Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,MAT3,Contar1a1,Math,Spanish,Fall 2025,6,3,4,FAIL,6,2,4,FAIL,6,2,4,FAIL,6,1,4,FAIL,2YO Skills
Betty Sanchez,Pre-K 3,Mr. Adams's Pre-K 3,Ridgeview Head Start,Hillcrest Unified School District,MAT3,Contar1a1,Math,Spanish,Spring 2026,6,5,4,PASS,6,5,4,PASS,6,2,4,FAIL,6,1,4,FAIL,4YO Skills
